sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,name,description,short_description,price,special_price,special_from_date,special_to_date,cost,weight,manufacturer,meta_title,meta_keyword,meta_description,image,small_image,thumbnail,media_gallery,color,news_from_date,news_to_date,gallery,status,url_key,url_path,minimal_price,visibility,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,options_container,required_options,has_options,image_label,small_image_label,thumbnail_label,created_at,updated_at,country_of_manufacture,msrp_enabled,msrp_display_actual_price_type,msrp,tax_class_id,gift_message_available,condition,part_type,part_number,accept_offer_price,decline_offer_price,server_compatibility,featured,generation,server_type,processor,cpu_quantity,cpu_speed,cpu_cores,ram_quantity,ram_technology,hdd1_quantity,hdd1_capacity,hdd_size,raid,warranty,power_supply,hdd_tech,drive,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optiplex-990-sff-1,,Workstation,simple,Workstations,"Default Category",base,Optiplex 990 SFF,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,395,,,,,15,Dell,,,,optiplex-990-sff.jpg,optiplex-990-sff.jpg,optiplex-990-sff.jpg,,,,,,1,optiplex-990-sff-1,optiplex-990-sff-1,,4,,,,,,"Block after Info Column",0,0,Optiplex 990 SFF,Optiplex 990 SFF,Optiplex 990 SFF,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,395,394.0,,No,,,Intel,1,3.1GHz,Quad,4GB,DDR2,1,250GB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,optiplex-990-sff.jpg,Optiplex 990 SFF,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-390-1,,Workstation,simple,Workstations,"Default Category",base,Precision 390,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,355,,,,,40,Dell,,,,precision-390.jpg,precision-390.jpg,precision-390.jpg,,,,,,1,precision-390-1,precision-390-1,,4,,,,,,"Block after Info Column",0,0,Precision 390,Precision 390,Precision 390,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,355,354.0,,No,,,Intel,1,2.13GHz,Dual,4GB,DDR2,2,250GB,3.5",None,90 Day,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-390.jpg,Precision 390,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-490-1,,Workstation,simple,Workstations,"Default Category",base,Precision 490,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,445,,,,,45,Dell,,,,precision-490.jpg,precision-490.jpg,precision-490.jpg,,,,,,1,precision-490-1,precision-490-1,,4,,,,,,"Block after Info Column",0,0,Precision 490,Precision 490,Precision 490,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,445,444.0,,No,,,Intel,2,2.66GHz,Quad,4GB,DDR2,2,250GB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-490.jpg,Precision 490,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-690-1,,Workstation,simple,Workstations,"Default Category",base,Precision 690,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,585,,,,,65,Dell,,,,precision-690.jpg,precision-690.jpg,precision-690.jpg,,,,,,1,precision-690-1,precision-690-1,,4,,,,,,"Block after Info Column",0,0,Precision 690,Precision 690,Precision 690,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,585,584.0,,No,,,Intel,2,2.66GHz,Quad,4GB,DDR2,2,250GB,3.5",Yes,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-690.jpg,Precision 690,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t3400-1,,Workstation,simple,Workstations,"Default Category",base,Precision T3400,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,325,,,,,45,Dell,,,,precision-t3400.jpg,precision-t3400.jpg,precision-t3400.jpg,,,,,,1,precision-t3400-1,precision-t3400-1,,4,,,,,,"Block after Info Column",0,0,Precision T3400,Precision T3400,Precision T3400,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,325,324.0,,No,,,Intel,1,2.66GHz,Dual,4GB,DDR2,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t3400.jpg,Precision T3400,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t3500-1,,Workstation,simple,Workstations,"Default Category",base,Precision T3500,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,335,,,,,45,Dell,,,,precision-t3500.jpg,precision-t3500.jpg,precision-t3500.jpg,,,,,,1,precision-t3500-1,precision-t3500-1,,4,,,,,,"Block after Info Column",0,0,Precision T3500,Precision T3500,Precision T3500,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,335,334.0,,No,,,Intel,1,2.66GHz,Quad,4GB,DDR2,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t3500.jpg,Precision T3500,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t5400-1,,Workstation,simple,Workstations,"Default Category",base,Precision T5400,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,399,,,,,45,Dell,,,,precision-t5400.jpg,precision-t5400.jpg,precision-t5400.jpg,,,,,,1,precision-t5400-1,precision-t5400-1,,4,,,,,,"Block after Info Column",0,0,Precision T5400,Precision T5400,Precision T5400,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,399,398.0,,No,,,Intel,1,2.5GHz,Quad,4GB,DDR2,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t5400.jpg,Precision T5400,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t5500-1,,Workstation,simple,Workstations,"Default Category",base,Precision T5500,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,419,,,,,45,Dell,,,,precision-t5500.jpg,precision-t5500.jpg,precision-t5500.jpg,,,,,,1,precision-t5500-1,precision-t5500-1,,4,,,,,,"Block after Info Column",0,0,Precision T5500,Precision T5500,Precision T5500,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,419,418.0,,No,,,Intel,2,2.13GHz,Quad,8GB,DDR2,1,500GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t5500.jpg,Precision T5500,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t7400-1,,Workstation,simple,Workstations,"Default Category",base,Precision T7400,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,550,,,,,60,Dell,,,,precision-t7400.jpg,precision-t7400.jpg,precision-t7400.jpg,,,,,,1,precision-t7400-1,precision-t7400-1,,4,,,,,,"Block after Info Column",0,0,Precision T7400,Precision T7400,Precision T7400,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,550,549.0,,No,,,Intel,2,3.0GHz,Quad,8GB,DDR2,1,1TB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t7400.jpg,Precision T7400,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
precision-t7500-1,,Workstation,simple,Workstations,"Default Category",base,Precision T7500,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,575,,,,,60,Dell,,,,precision-t7500.jpg,precision-t7500.jpg,precision-t7500.jpg,,,,,,1,precision-t7500-1,precision-t7500-1,,4,,,,,,"Block after Info Column",0,0,Precision T7500,Precision T7500,Precision T7500,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,575,574.0,,No,,,Intel,1,2.66GHz,Six,8GB,DDR2,1,1TB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,precision-t7500.jpg,Precision T7500,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
workstation-and-monitor-bundle-x-10-1,,Workstation,simple,Workstations,"Default Category",base,Workstation and monitor Bundle x 10,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1995,,,,,300,Dell,,,,workstation-and-monitor-bundle-x-10.jpg,workstation-and-monitor-bundle-x-10.jpg,workstation-and-monitor-bundle-x-10.jpg,,,,,,1,workstation-and-monitor-bundle-x-10-1,workstation-and-monitor-bundle-x-10-1,,4,,,,,,"Block after Info Column",0,0,Workstation and monitor Bundle x 10,Workstation and monitor Bundle x 10,Workstation and monitor Bundle x 10,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1995,1994.0,,Yes,,,Intel,1,2.66GHz,Single,1GB,DDR2,1,80GB,3.5",None,90 Day,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,workstation-and-monitor-bundle-x-10.jpg,Workstation and monitor Bundle x 10,1,0
,,,,"Workstations/Dell Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z420-1,,Workstation,simple,Workstations,"Default Category",base,Z420,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,1650,,,,,40,HP,,,,z420.jpg,z420.jpg,z420.jpg,,,,,,1,z420-1,z420-1,,4,,,,,,"Block after Info Column",0,0,Z420,Z420,Z420,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,1650,1649.0,,No,,,Intel,1,3.6GHz,Quad,8GB,DDR3,2,2TB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,z420.jpg,Z420,1,0
,,,,"Workstations/HP Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z600-1,,Workstation,simple,Workstations,"Default Category",base,Z600,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,950,,,,,50,HP,,,,z600.jpg,z600.jpg,z600.jpg,,,,,,1,z600-1,z600-1,,4,,,,,,"Block after Info Column",0,0,Z600,Z600,Z600,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,950,949.0,,No,,,Intel,2,2.66GHz,Six,12GB,DDR3,2,1TB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,z600.jpg,Z600,1,0
,,,,"Workstations/HP Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z620-1,,Workstation,simple,Workstations,"Default Category",base,Z620,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,3445,,,,,50,HP,,,,z620.jpg,z620.jpg,z620.jpg,,,,,,1,z620-1,z620-1,,4,,,,,,"Block after Info Column",0,0,Z620,Z620,Z620,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,3445,3444.0,,No,,,Intel,1,2.4GHz,Quad,12GB,DDR3,1,1TB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,z620.jpg,Z620,1,0
,,,,"Workstations/HP Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z800-1,,Workstation,simple,Workstations,"Default Category",base,Z800,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,925,,,,,60,HP,,,,z800.jpg,z800.jpg,z800.jpg,,,,,,1,z800-1,z800-1,,4,,,,,,"Block after Info Column",0,0,Z800,Z800,Z800,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,925,924.0,,Yes,,,Intel,1,2.9GHz,Six,12GB,DDR3,1,1TB,3.5",None,1 Year,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,z800.jpg,Z800,1,0
,,,,"Workstations/HP Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
z820-1,,Workstation,simple,Workstations,"Default Category",base,Z820,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>,2250,,,,,50,HP,,,,z820.jpg,z820.jpg,z820.jpg,,,,,,1,z820-1,z820-1,,4,,,,,,"Block after Info Column",0,0,Z820,Z820,Z820,"2015-01-13 16:24:33","2015-01-13 16:45:04",,"Use config","Use config",,2,,,,,2250,2249.0,,No,,,Intel,2,2.0GHz,Six,12GB,DDR3,1,160GB,3.5",None,None,Single,SATA,Optical,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,z820.jpg,Z820,1,0
,,,,"Workstations/HP Workstations","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
