sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,accept_offer_price,color,condition,cost,country_of_manufacture,cpu_cores,cpu_quantity,cpu_speed,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,decline_offer_price,description,drive,featured,gallery,generation,gift_message_available,has_options,hdd1_capacity,hdd1_quantity,hdd_size,hdd_tech,image,image_label,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,part_number,part_type,power_supply,price,processor,raid,ram_quantity,ram_technology,required_options,server_compatibility,server_type,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,warranty,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r620-1,,Server,simple,Servers,"Default Category",base,3977,,,,,Six,2,2.0GHz,"2015-01-28 21:38:30",,,,,3976.0,"<div id=""product-full-descript""><p>The Dell PowerEdge R620 rack server is an impressive general purpose platform that is perfect for data centers with space constraints.<br />Items marked with a <b>*</b> are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 12",,0,300GB,2,"3.5""",SAS,/p/o/poweredge-r620.jpg,"PowerEdge R620",Dell,,"Buy your PowerEdge R620 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R620 Servers",,,"Use config","Use config","PowerEdge R620",,,"Block after Info Column",,,,Redundant,3977.0000,Intel,H310,32GB,DDR3,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r620.jpg,"PowerEdge R620",,,,1,2,/p/o/poweredge-r620.jpg,"PowerEdge R620","2015-02-25 13:09:09",poweredge-r620-1,poweredge-r620-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r620.jpg,"PowerEdge R620",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-16-x-2.5-chassis-1,,Server,simple,Servers,"Default Category",base,4995,,,,,Quad,2,2.66GHz,"2015-01-28 21:38:30",,,,,4994.0,"<div id=""product-full-descript""><p>""Keep pace with the exponential change of the virtual age using the state-of-the-art feature flexibility of the PowerEdge™ R720.""  For upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,Yes,,"Generation 12",,0,500GB,16,"2.5""",SATA,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",Dell,,"Buy your PowerEdge R720 - 16 x 2.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R720 - 16 x 2.5"" Chassis Servers",,,"Use config","Use config","PowerEdge R720 - 16 x 2.5"" Chassis",,,"Block after Info Column",,,,Redundant,4995.0000,Intel,Yes,64GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",,,,1,2,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis","2015-02-25 13:09:51",poweredge-r720-16-x-2-5-chassis-1,poweredge-r720-16-x-2-5-chassis-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r720-16-x-2.5-chassis.jpg,"PowerEdge R720 - 16 x 2.5"" Chassis",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-r720-8-x-3.5-chassis-1,,Server,simple,Servers,"Default Category",base,3950,,,,,Six,2,2.0GHz,"2015-01-28 21:38:30",,,,,3949.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 12",,0,600GB,8,"3.5""",SATA,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,Dell,,"Buy your PowerEdge R720 - 8 x 3.5"" Chassis today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge R720 - 8 x 3.5"" Chassis Servers",,,"Use config","Use config","PowerEdge R720 - 8 x 3.5"" Chassis",,,"Block after Info Column",,,,Single,3950.0000,Intel,Yes,16GB,DDR3,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,,,,1,2,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,,"2015-02-24 19:04:35",poweredge-r720-8-x-3-5-chassis-1,poweredge-r720-8-x-3-5-chassis-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-r720-8-x-3.5-chassis.jpg,"PowerEdge R720 - 8 x 3.5"" Chassis",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t20-1,,Server,simple,Servers,"Default Category",base,995,,,,,Quad,1,3.2GHz,"2015-01-28 21:38:30",,,,,994.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,Yes,,"Generation 12",,0,2TB,2,"3.5""",SATA,/p/o/poweredge-t20.jpg,,Dell,,"Buy your PowerEdge T20 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T20 Servers",,,"Use config","Use config","PowerEdge T20",,,"Block after Info Column",,,,Single,995.0000,Intel,Yes,8GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t20.jpg,,,,,1,2,/p/o/poweredge-t20.jpg,,"2015-02-24 19:04:35",poweredge-t20-1,poweredge-t20-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t20.jpg,"PowerEdge T20",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t320-1,,Server,simple,Servers,"Default Category",base,1997,,,,,Quad,1,2.2GHz,"2015-01-28 21:38:30",,,,,1996.0,"<div id=""product-full-descript""><p>The 1-socket Dell™ PowerEdge™ T320 tower server delivers performance, scalability and enterprise-class reliability, availability, and serviceability (RAS) capabilities, enabling users to grow their businesses and organizations and become more productive. The T320’s balanced combination of compute power, memory capacity, and I/O bandwidth make it an excellent fit for collaboration and productivity applications, file and print serving, mail and messaging, and data coordination and sharing. In addition, the T320’s robust design and innovative manageability make it a trustworthy server for branch offices and remote sites that might not have technical IT skills onsite.<b>Items marked with (*) are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</b></p></div>",Optical,No,,"Generation 12",,0,500GB,2,"3.5""",SATA,/p/o/poweredge-t320.jpg,"PowerEdge T320",Dell,,"Buy your PowerEdge T320 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T320 Servers",,,"Use config","Use config","PowerEdge T320",,,"Block after Info Column",,,,Single,1997.0000,Intel,Yes,16GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t320.jpg,"PowerEdge T320",,,,1,2,/p/o/poweredge-t320.jpg,"PowerEdge T320","2015-02-25 13:10:17",poweredge-t320-1,poweredge-t320-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t320.jpg,"PowerEdge T320",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t420-1,,Server,simple,Servers,"Default Category",base,3247,,,,,Quad,2,2.4GHz,"2015-01-28 21:38:30",,,,,3246.0,"<div id=""product-full-descript""><p>Help enhance office productivity with the 2-socket PowerEdge™ T420, powered by the Intel® Xeon® processor E5-2400 family. Matching the fast and efficient processing with a dense memory footprint enables small and midsize business offices to crunch through critical business applications quickly and efficiently.  Items are available for upgrades, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 12",,0,146GB,3,"3.5""",SAS,/p/o/poweredge-t420.jpg,"PowerEdge T420",Dell,,"Buy your PowerEdge T420 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T420 Servers",,,"Use config","Use config","PowerEdge T420",,,"Block after Info Column",,,,Redundant,3247.0000,Intel,Yes,8GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t420.jpg,"PowerEdge T420",,,,1,2,/p/o/poweredge-t420.jpg,"PowerEdge T420","2015-02-25 13:11:10",poweredge-t420-1,poweredge-t420-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t420.jpg,"PowerEdge T420",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-t620-1,,Server,simple,Servers,"Default Category",base,2765,,,,,Quad,2,2.5GHz,"2015-01-28 21:38:30",,,,,2764.0,"<div id=""product-full-descript""><p>The 2-socket Dell™ PowerEdge™ T620 tower server delivers performance, scalability and enterprise-class reliability, availability, and serviceability (RAS) capabilities, enabling users to grow their businesses and organizations and become more productive. The T620’s balanced combination of compute power, memory capacity, and I/O bandwidth make it an excellent fit for collaboration and productivity applications, file and print serving, mail and messaging, and data coordination and sharing. In addition, the T620’s robust design and innovative manageability make it a trustworthy server for branch offices and remote sites that might not have technical IT skills onsite.<b>Items marked with (*) are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</b></p></div>",Optical,No,,"Generation 12",,0,250GB,3,"3.5""",SATA,/p/o/poweredge-t620.jpg,,Dell,,"Buy your PowerEdge T620 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge T620 Servers",,,"Use config","Use config","PowerEdge T620",,,"Block after Info Column",,,,Redundant,2765.0000,Intel,Yes,16GB,DDR3,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-t620.jpg,,,,,1,2,/p/o/poweredge-t620.jpg,,"2015-02-24 19:04:35",poweredge-t620-1,poweredge-t620-1,4,"3 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-t620.jpg,"PowerEdge T620",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-2650-1,,Server,simple,Servers,"Default Category",base,385,,,,,Single,2,3.06GHz,"2015-01-28 21:38:30",,,,,384.0,"<p><span style=""font-size: medium;"">Combining a level of performance with availability and configuration flexibility in a space saving 2U chassis, the Dell&trade; PowerEdge&trade; 2650 delivers exceptional, cost-efficient computing power for a variety of front-end and mid-tier server workloads.</span></p>",Optical,No,,"Generation 6",,0,36GB,5,"3.5""",SCSI,/p/o/poweredge-2650.jpg,"PowerEdge 2650",Dell,,"Buy your PowerEdge 2650 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 2650 Servers",,,"Use config","Use config","PowerEdge 2650",,,"Block after Info Column",,,,Redundant,385.0000,Intel,Yes,4GB,DDR2,0,,"Rack - 2U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-2650.jpg,"PowerEdge 2650",,,,1,2,/p/o/poweredge-2650.jpg,"PowerEdge 2650","2015-02-25 13:11:38",poweredge-2650-1,poweredge-2650-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-2650.jpg,"PowerEdge 2650",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1750-1,,Server,simple,Servers,"Default Category",base,325,,,,,Single,2,3.06GHz,"2015-01-28 21:38:30",,,,,324.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 7",,0,36GB,3,"3.5""",SCSI,/p/o/poweredge-1750.jpg,"PowerEdge 1750",Dell,,"Buy your PowerEdge 1750 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1750 Servers",,,"Use config","Use config","PowerEdge 1750",,,"Block after Info Column",,,,Redundant,325.0000,Intel,None,4GB,DDR2,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1750.jpg,"PowerEdge 1750",,,,1,2,/p/o/poweredge-1750.jpg,"PowerEdge 1750","2015-02-24 19:04:35",poweredge-1750-1,poweredge-1750-1,4,"6 Months",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1750.jpg,"PowerEdge 1750",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1800-1,,Server,simple,Servers,"Default Category",base,825,,,,,Dual,2,3.0GHz,"2015-01-28 21:38:30",,,,,824.0,"<strong>For Additional Configurations and Operating Systems Call Us at 770-850-8400</strong>",Optical,No,,"Generation 8",,0,1TB,2,"3.5""",SATA,/p/o/poweredge-1800.jpg,"PowerEdge 1800",Dell,,"Buy your PowerEdge 1800 Dual Core today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1800 Dual Core Servers",,,"Use config","Use config","PowerEdge 1800 Dual Core",,,"Block after Info Column",,,,Single,825.0000,Intel,Yes,8GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1800.jpg,"PowerEdge 1800",,,,1,2,/p/o/poweredge-1800.jpg,"PowerEdge 1800","2015-02-24 19:04:35",poweredge-1800-1,poweredge-1800-1,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1800.jpg,"PowerEdge 1800",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1800-2,,Server,simple,Servers,"Default Category",base,695,,,,,Single,2,3.0GHz,"2015-01-28 21:38:30",,,,,694.0,"<p><span style=""font-size: medium;"">The Dell PowerEdge 1800 delivers a great balance of 2P performance with entry level features, expandability and affordability.</span></p>",Optical,No,,"Generation 8",,0,500GB,2,"3.5""",SATA,/p/o/poweredge-1800.jpg,"PowerEdge 1800",Dell,,"Buy your PowerEdge 1800 today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1800 Servers",,,"Use config","Use config","PowerEdge 1800",,,"Block after Info Column",,,,Single,695.0000,Intel,Yes,4GB,DDR2,0,,Tower,"Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1800.jpg,"PowerEdge 1800",,,,1,2,/p/o/poweredge-1800.jpg,"PowerEdge 1800","2015-02-25 13:12:33",poweredge-1800-2,poweredge-1800-2,4,"1 Year",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1800.jpg,"PowerEdge 1800",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Tower Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
poweredge-1850-enterprise-class-1,,Server,simple,Servers,"Default Category",base,350,,,,,Single,2,3.8GHz,"2015-01-28 21:38:30",,,,,349.0,"<div id=""product-full-descript""><p>The dual processor Dell&trade; PowerEdge&trade; 1850 server packs some of the latest advanced features in performance, availability and manageability into an incredibly slim 1U chassis making it perfect for High Performance Computing Clusters (HPCC) as well as edge-of network and Internet infrastructure environments.&nbsp;Items marked with a * are available for upgrade directly on our site, if you require other upgrades please use the Request a Quote button or Call Us Toll-Free at 1(888)413-8900.</p></div>",Optical,No,,"Generation 8",,0,36GB,2,"3.5""",SCSI,/p/o/poweredge-1850-enterprise-class.jpg,"PowerEdge 1850 - Enterprise Class",Dell,,"Buy your PowerEdge 1850 - Enterprise Class today or call us to configure one for your needs. Full warranty and thoroughly tested before shipping to you.",,"Refurbished PowerEdge 1850 - Enterprise Class Servers",,,"Use config","Use config","PowerEdge 1850 - Enterprise Class",,,"Block after Info Column",,,,Single,350.0000,Intel,None,4GB,DDR2,0,,"Rack - 1U","Need an Upgrade? Call Us!<br><strong>770-850-8400</strong>",/p/o/poweredge-1850-enterprise-class.jpg,"PowerEdge 1850 - Enterprise Class",,,,1,2,/p/o/poweredge-1850-enterprise-class.jpg,"PowerEdge 1850 - Enterprise Class","2015-02-24 19:04:35",poweredge-1850-enterprise-class-1,poweredge-1850-enterprise-class-1,4,"6 Months",45.0000,0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,1.0000,1,0,1,1,1,0.0000,1,0,0,,,,,,,,,,,,,,,,,88,/p/o/poweredge-1850-enterprise-class.jpg,"PowerEdge 1850 - Enterprise Class",1,0
,,,,"Servers/Dell Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Servers/Dell Servers/Dell Rack Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Startup Servers","Default Category",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
